1.66667e+00	3.60000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.69962e+01	3.28343e-02	7.13543e-01	5.20391e-03	1.32702e-03	3.93653e-02	0.00000e+00	8.69962e+01	3.28343e-02	7.13543e-01	5.20391e-03	1.32702e-03	3.93653e-02	0.00000e+00	8.69962e+01	3.28343e-02	7.13543e-01	5.20391e-03	1.32702e-03	3.93653e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.69962e+01	3.28343e-02	7.13543e-01	5.20391e-03	1.32702e-03	3.93653e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
1.75000e+00	3.60000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.68592e+01	3.45817e-02	7.36125e-01	5.98427e-03	1.60732e-03	4.21733e-02	0.00000e+00	8.68592e+01	3.45817e-02	7.36125e-01	5.98427e-03	1.60732e-03	4.21733e-02	0.00000e+00	8.68592e+01	3.45817e-02	7.36125e-01	5.98427e-03	1.60732e-03	4.21733e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.68592e+01	3.45817e-02	7.36125e-01	5.98427e-03	1.60732e-03	4.21733e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
1.83333e+00	3.60000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.67243e+01	3.63356e-02	7.56310e-01	6.94383e-03	1.99460e-03	4.52740e-02	0.00000e+00	8.67243e+01	3.63356e-02	7.56310e-01	6.94383e-03	1.99460e-03	4.52740e-02	0.00000e+00	8.67243e+01	3.63356e-02	7.56310e-01	6.94383e-03	1.99460e-03	4.52740e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.67243e+01	3.63356e-02	7.56310e-01	6.94383e-03	1.99460e-03	4.52740e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
1.91667e+00	3.60000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.65895e+01	3.80895e-02	7.76494e-01	7.90339e-03	2.38188e-03	4.83747e-02	0.00000e+00	8.65895e+01	3.80895e-02	7.76494e-01	7.90339e-03	2.38188e-03	4.83747e-02	0.00000e+00	8.65895e+01	3.80895e-02	7.76494e-01	7.90339e-03	2.38188e-03	4.83747e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.65895e+01	3.80895e-02	7.76494e-01	7.90339e-03	2.38188e-03	4.83747e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.00000e+00	3.60000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.64547e+01	3.98433e-02	7.96678e-01	8.86295e-03	2.76916e-03	5.14754e-02	0.00000e+00	8.64547e+01	3.98433e-02	7.96678e-01	8.86295e-03	2.76916e-03	5.14754e-02	0.00000e+00	8.64547e+01	3.98433e-02	7.96678e-01	8.86295e-03	2.76916e-03	5.14754e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.64547e+01	3.98433e-02	7.96678e-01	8.86295e-03	2.76916e-03	5.14754e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.08333e+00	3.60000e+09	8.63677e+01	3.23506e-02	8.18717e-01	9.64271e-03	2.97054e-03	4.49638e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.99412e+01	6.87538e-04	1.73483e-02	3.73403e-06	2.81557e-07	6.91553e-04	0.00000e+00	1.76309e+02	3.30381e-02	8.36065e-01	9.64644e-03	2.97082e-03	4.56554e-02	0.00000e+00	1.76309e+02	3.30381e-02	8.36065e-01	9.64644e-03	2.97082e-03	4.56554e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63677e+01	3.23506e-02	8.18717e-01	9.64271e-03	2.97054e-03	4.49638e-02	0.00000e+00	8.99412e+01	6.87538e-04	1.73483e-02	3.73403e-06	2.81557e-07	6.91553e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.16667e+00	3.60000e+09	8.63674e+01	3.22436e-02	8.18756e-01	1.01006e-02	2.85111e-03	4.51953e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.97777e+01	2.60086e-03	6.56263e-02	1.41253e-05	1.06509e-06	2.61605e-03	0.00000e+00	1.76145e+02	3.48445e-02	8.84382e-01	1.01147e-02	2.85217e-03	4.78113e-02	0.00000e+00	1.76145e+02	3.48445e-02	8.84382e-01	1.01147e-02	2.85217e-03	4.78113e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63674e+01	3.22436e-02	8.18756e-01	1.01006e-02	2.85111e-03	4.51953e-02	0.00000e+00	8.97777e+01	2.60086e-03	6.56263e-02	1.41253e-05	1.06509e-06	2.61605e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.25000e+00	3.60000e+09	8.63674e+01	3.22585e-02	8.18394e-01	1.05566e-02	2.74542e-03	4.55605e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.96141e+01	4.51418e-03	1.13904e-01	2.45166e-05	1.84863e-06	4.54055e-03	0.00000e+00	1.75982e+02	3.67727e-02	9.32298e-01	1.05811e-02	2.74727e-03	5.01011e-02	0.00000e+00	1.75982e+02	3.67727e-02	9.32298e-01	1.05811e-02	2.74727e-03	5.01011e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63674e+01	3.22585e-02	8.18394e-01	1.05566e-02	2.74542e-03	4.55605e-02	0.00000e+00	8.96141e+01	4.51418e-03	1.13904e-01	2.45166e-05	1.84863e-06	4.54055e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.33333e+00	3.60000e+09	8.63674e+01	3.22598e-02	8.18022e-01	1.10107e-02	2.65182e-03	4.59223e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.94506e+01	6.42750e-03	1.62182e-01	3.49079e-05	2.63216e-06	6.46504e-03	0.00000e+00	1.75818e+02	3.86873e-02	9.80204e-01	1.10456e-02	2.65446e-03	5.23873e-02	0.00000e+00	1.75818e+02	3.86873e-02	9.80204e-01	1.10456e-02	2.65446e-03	5.23873e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63674e+01	3.22598e-02	8.18022e-01	1.10107e-02	2.65182e-03	4.59223e-02	0.00000e+00	8.94506e+01	6.42750e-03	1.62182e-01	3.49079e-05	2.63216e-06	6.46504e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.41667e+00	3.60000e+09	8.63675e+01	3.22604e-02	8.17642e-01	1.14629e-02	2.56885e-03	4.62921e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.92870e+01	8.34082e-03	2.10460e-01	4.52991e-05	3.41570e-06	8.38954e-03	0.00000e+00	1.75654e+02	4.06012e-02	1.02810e+00	1.15082e-02	2.57226e-03	5.46816e-02	0.00000e+00	1.75654e+02	4.06012e-02	1.02810e+00	1.15082e-02	2.57226e-03	5.46816e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63675e+01	3.22604e-02	8.17642e-01	1.14629e-02	2.56885e-03	4.62921e-02	0.00000e+00	8.92870e+01	8.34082e-03	2.10460e-01	4.52991e-05	3.41570e-06	8.38954e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.50000e+00	3.60000e+09	8.63675e+01	3.22610e-02	8.17254e-01	1.19132e-02	2.49521e-03	4.66694e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.91259e+01	1.01197e-02	2.56486e-01	7.79087e-05	7.52912e-06	1.02052e-02	0.00000e+00	1.75493e+02	4.23807e-02	1.07374e+00	1.19911e-02	2.50274e-03	5.68746e-02	0.00000e+00	1.75493e+02	4.23807e-02	1.07374e+00	1.19911e-02	2.50274e-03	5.68746e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63675e+01	3.22610e-02	8.17254e-01	1.19132e-02	2.49521e-03	4.66694e-02	0.00000e+00	8.91259e+01	1.01197e-02	2.56486e-01	7.79087e-05	7.52912e-06	1.02052e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.58333e+00	3.60000e+09	8.63675e+01	3.22617e-02	8.16859e-01	1.23617e-02	2.42978e-03	4.70531e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.89736e+01	1.14319e-02	2.94690e-01	1.87672e-04	2.32057e-05	1.16428e-02	0.00000e+00	1.75341e+02	4.36936e-02	1.11155e+00	1.25493e-02	2.45299e-03	5.86959e-02	0.00000e+00	1.75341e+02	4.36936e-02	1.11155e+00	1.25493e-02	2.45299e-03	5.86959e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63675e+01	3.22617e-02	8.16859e-01	1.23617e-02	2.42978e-03	4.70531e-02	0.00000e+00	8.89736e+01	1.14319e-02	2.94690e-01	1.87672e-04	2.32057e-05	1.16428e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.66667e+00	3.60000e+09	8.63675e+01	3.22624e-02	8.16460e-01	1.28083e-02	2.37157e-03	4.74423e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.88213e+01	1.27441e-02	3.32895e-01	2.97436e-04	3.88823e-05	1.30804e-02	0.00000e+00	1.75189e+02	4.50065e-02	1.14935e+00	1.31057e-02	2.41045e-03	6.05227e-02	0.00000e+00	1.75189e+02	4.50065e-02	1.14935e+00	1.31057e-02	2.41045e-03	6.05227e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63675e+01	3.22624e-02	8.16460e-01	1.28083e-02	2.37157e-03	4.74423e-02	0.00000e+00	8.88213e+01	1.27441e-02	3.32895e-01	2.97436e-04	3.88823e-05	1.30804e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.75000e+00	3.60000e+09	8.63675e+01	3.22632e-02	8.16056e-01	1.32530e-02	2.31970e-03	4.78359e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.86689e+01	1.40562e-02	3.71099e-01	4.07199e-04	5.45589e-05	1.45180e-02	0.00000e+00	1.75036e+02	4.63194e-02	1.18716e+00	1.36602e-02	2.37426e-03	6.23539e-02	0.00000e+00	1.75036e+02	4.63194e-02	1.18716e+00	1.36602e-02	2.37426e-03	6.23539e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63675e+01	3.22632e-02	8.16056e-01	1.32530e-02	2.31970e-03	4.78359e-02	0.00000e+00	8.86689e+01	1.40562e-02	3.71099e-01	4.07199e-04	5.45589e-05	1.45180e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.83333e+00	3.60000e+09	8.63675e+01	3.22640e-02	8.15648e-01	1.36960e-02	2.27340e-03	4.82334e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.85166e+01	1.53684e-02	4.09304e-01	5.16963e-04	7.02355e-05	1.59556e-02	0.00000e+00	1.74884e+02	4.76325e-02	1.22495e+00	1.42129e-02	2.34364e-03	6.41890e-02	0.00000e+00	1.74884e+02	4.76325e-02	1.22495e+00	1.42129e-02	2.34364e-03	6.41890e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63675e+01	3.22640e-02	8.15648e-01	1.36960e-02	2.27340e-03	4.82334e-02	0.00000e+00	8.85166e+01	1.53684e-02	4.09304e-01	5.16963e-04	7.02355e-05	1.59556e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.91667e+00	3.60000e+09	8.63675e+01	3.22650e-02	8.15237e-01	1.41371e-02	2.23202e-03	4.86340e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.83649e+01	1.67067e-02	4.46828e-01	6.46081e-04	9.08392e-05	1.74437e-02	0.00000e+00	1.74732e+02	4.89717e-02	1.26206e+00	1.47831e-02	2.32285e-03	6.60777e-02	0.00000e+00	1.74732e+02	4.89717e-02	1.26206e+00	1.47831e-02	2.32285e-03	6.60777e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63675e+01	3.22650e-02	8.15237e-01	1.41371e-02	2.23202e-03	4.86340e-02	0.00000e+00	8.83649e+01	1.67067e-02	4.46828e-01	6.46081e-04	9.08392e-05	1.74437e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.00000e+00	3.60000e+09	8.63675e+01	3.22659e-02	8.14824e-01	1.45763e-02	2.19494e-03	4.90372e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.82203e+01	1.83167e-02	4.77281e-01	9.76211e-04	1.62614e-04	1.94555e-02	0.00000e+00	1.74588e+02	5.05826e-02	1.29211e+00	1.55525e-02	2.35755e-03	6.84927e-02	0.00000e+00	1.74588e+02	5.05826e-02	1.29211e+00	1.55525e-02	2.35755e-03	6.84927e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63675e+01	3.22659e-02	8.14824e-01	1.45763e-02	2.19494e-03	4.90372e-02	0.00000e+00	8.82203e+01	1.83167e-02	4.77281e-01	9.76211e-04	1.62614e-04	1.94555e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.08333e+00	3.60000e+09	8.63675e+01	3.22669e-02	8.14409e-01	1.50137e-02	2.16165e-03	4.94423e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.80756e+01	1.99267e-02	5.07735e-01	1.30634e-03	2.34389e-04	2.14674e-02	0.00000e+00	1.74443e+02	5.21936e-02	1.32214e+00	1.63201e-02	2.39604e-03	7.09097e-02	0.00000e+00	1.74443e+02	5.21936e-02	1.32214e+00	1.63201e-02	2.39604e-03	7.09097e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63675e+01	3.22669e-02	8.14409e-01	1.50137e-02	2.16165e-03	4.94423e-02	0.00000e+00	8.80756e+01	1.99267e-02	5.07735e-01	1.30634e-03	2.34389e-04	2.14674e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.16667e+00	3.60000e+09	8.63675e+01	3.22680e-02	8.13992e-01	1.54494e-02	2.13170e-03	4.98491e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.79309e+01	2.15366e-02	5.38188e-01	1.63647e-03	3.06163e-04	2.34793e-02	0.00000e+00	1.74298e+02	5.38046e-02	1.35218e+00	1.70858e-02	2.43786e-03	7.33283e-02	0.00000e+00	1.74298e+02	5.38046e-02	1.35218e+00	1.70858e-02	2.43786e-03	7.33283e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63675e+01	3.22680e-02	8.13992e-01	1.54494e-02	2.13170e-03	4.98491e-02	0.00000e+00	8.79309e+01	2.15366e-02	5.38188e-01	1.63647e-03	3.06163e-04	2.34793e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.25000e+00	3.60000e+09	8.63675e+01	3.22691e-02	8.13574e-01	1.58832e-02	2.10467e-03	5.02570e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.77862e+01	2.31466e-02	5.68642e-01	1.96660e-03	3.77938e-04	2.54911e-02	0.00000e+00	1.74154e+02	5.54157e-02	1.38222e+00	1.78498e-02	2.48261e-03	7.57481e-02	0.00000e+00	1.74154e+02	5.54157e-02	1.38222e+00	1.78498e-02	2.48261e-03	7.57481e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63675e+01	3.22691e-02	8.13574e-01	1.58832e-02	2.10467e-03	5.02570e-02	0.00000e+00	8.77862e+01	2.31466e-02	5.68642e-01	1.96660e-03	3.77938e-04	2.54911e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.33333e+00	3.60000e+09	8.63676e+01	3.22703e-02	8.13155e-01	1.63152e-02	2.08023e-03	5.06658e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.76416e+01	2.47565e-02	5.99095e-01	2.29673e-03	4.49713e-04	2.75030e-02	0.00000e+00	1.74009e+02	5.70269e-02	1.41225e+00	1.86119e-02	2.52994e-03	7.81688e-02	0.00000e+00	1.74009e+02	5.70269e-02	1.41225e+00	1.86119e-02	2.52994e-03	7.81688e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63676e+01	3.22703e-02	8.13155e-01	1.63152e-02	2.08023e-03	5.06658e-02	0.00000e+00	8.76416e+01	2.47565e-02	5.99095e-01	2.29673e-03	4.49713e-04	2.75030e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.41667e+00	3.60000e+09	8.63676e+01	3.22716e-02	8.12736e-01	1.67454e-02	2.05806e-03	5.10751e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.75023e+01	2.64922e-02	6.23977e-01	2.91193e-03	6.34305e-04	3.00385e-02	0.00000e+00	1.73870e+02	5.87638e-02	1.43671e+00	1.96574e-02	2.69236e-03	8.11135e-02	0.00000e+00	1.73870e+02	5.87638e-02	1.43671e+00	1.96574e-02	2.69236e-03	8.11135e-02	0.00000e+00	1.80000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63676e+01	3.22716e-02	8.12736e-01	1.67454e-02	2.05806e-03	5.10751e-02	0.00000e+00	8.75023e+01	2.64922e-02	6.23977e-01	2.91193e-03	6.34305e-04	3.00385e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
